VarName1 VarName2 VarName3 VarName4 VarName5 VarName6 VarName7 VarName8
NaN NaN NaN NaN NaN NaN NaN NaN
2.08708708709 -496.898113781 -496.66392595 -496.612699146 -496.606693369 -496.573709895 -496.563227653 -496.547715581
2.0955955956 -496.911084863 -496.676466074 -496.625282437 -496.619292506 -496.586208112 -496.575802827 -496.560571865
2.1041041041 -496.923616225 -496.688556191 -496.637417955 -496.631443656 -496.598276691 -496.587942955 -496.572995263
2.11261261261 -496.935749772 -496.700238834 -496.649148264 -496.643189078 -496.609960248 -496.599691451 -496.585027183
2.12112112112 -496.94752741 -496.711556531 -496.660515928 -496.654571032 -496.621303399 -496.611091728 -496.596709034
2.12962962963 -496.958991042 -496.722551814 -496.67156351 -496.665631777 -496.63235076 -496.6221872 -496.608082225
2.13813813814 -496.970182574 -496.733267214 -496.682333574 -496.676413572 -496.643146946 -496.633021281 -496.619188165
2.14664664665 -496.98114391 -496.743745261 -496.692868684 -496.686958678 -496.653736573 -496.643637384 -496.630068263
2.15515515516 -496.991916956 -496.754028485 -496.703211403 -496.697309353 -496.664164258 -496.654078924 -496.640763927
2.16366366366 -497.002543616 -496.764159418 -496.713404295 -496.707507857 -496.674474615 -496.664389314 -496.651316567
2.17217217217 -497.013065796 -496.774180589 -496.723489923 -496.717596451 -496.684712261 -496.674611968 -496.661767592
2.18068068068 -497.0235254 -496.78413453 -496.733510853 -496.727617393 -496.694921811 -496.6847903 -496.67215841
2.18918918919 -497.033964333 -496.79406377 -496.743509646 -496.737612943 -496.705147882 -496.694967724 -496.68253043
2.1976976977 -497.0444245 -496.804010841 -496.753528867 -496.74762536 -496.715435089 -496.705187652 -496.692925061
2.20620620621 -497.054833851 -496.813902164 -496.763493957 -496.757575874 -496.725703556 -496.715385768 -496.703280267
2.21471471471 -497.064920574 -496.823460791 -496.773125555 -496.767175859 -496.735656369 -496.725304986 -496.713349204
2.22322322322 -497.074681186 -496.832683346 -496.782420609 -496.77642395 -496.745290932 -496.734938072 -496.723125211
2.23173173173 -497.08412752 -496.841582065 -496.791391822 -496.785335107 -496.754621413 -496.744292172 -496.732615447
2.24024024024 -497.09327141 -496.85016918 -496.800051894 -496.793924289 -496.763661976 -496.753374434 -496.741827068
2.24874874875 -497.102124688 -496.858456928 -496.808413526 -496.802206456 -496.772426788 -496.762192004 -496.750767233
2.25725725726 -497.110699187 -496.866457541 -496.816489421 -496.810196566 -496.780930014 -496.77075203 -496.759443099
2.26576576577 -497.119006741 -496.874183254 -496.824292278 -496.817909578 -496.789185821 -496.779061659 -496.767861823
2.27427427427 -497.127059183 -496.881646302 -496.831834801 -496.825360453 -496.797208374 -496.787128038 -496.776030563
2.28278278278 -497.134868346 -496.888858918 -496.83912969 -496.832564149 -496.80501184 -496.794958313 -496.783956477
2.29129129129 -497.142446063 -496.895833337 -496.846189647 -496.839535626 -496.812610384 -496.802559633 -496.791646723
2.2997997998 -497.149804167 -496.902581793 -496.853027373 -496.846289843 -496.820018173 -496.809939144 -496.799108457
2.30830830831 -497.156954491 -496.90911652 -496.859655569 -496.852841758 -496.827249371 -496.817103993 -496.806348837
2.31681681682 -497.163908868 -496.915449753 -496.866086937 -496.859206332 -496.834318146 -496.824061328 -496.813375022
2.32532532533 -497.170679132 -496.921593726 -496.872334178 -496.865398524 -496.841238664 -496.830818296 -496.820194168
2.33383383383 -497.177277115 -496.927560674 -496.878409994 -496.871433292 -496.848025089 -496.837382043 -496.826813433
2.34234234234 -497.183714651 -496.933362829 -496.884327086 -496.877325596 -496.854691588 -496.843759717 -496.833239975
2.35085085085 -497.190003573 -496.939012428 -496.890098156 -496.883090395 -496.861252328 -496.849958464 -496.839480951
2.35935935936 -497.196155714 -496.944521703 -496.895735904 -496.888742649 -496.867721473 -496.855985433 -496.845543519
2.36786786787 -497.202182906 -496.94990289 -496.901253033 -496.894297317 -496.874113191 -496.86184777 -496.851434837
2.37637637638 -497.208096984 -496.955168222 -496.906662243 -496.899769357 -496.880441646 -496.867552622 -496.857162062
2.38488488488 -497.21390978 -496.960329934 -496.911976236 -496.90517373 -496.886721005 -496.873107137 -496.862732352
2.39339339339 -497.219633128 -496.96540026 -496.917207714 -496.910525394 -496.892965434 -496.878518461 -496.868152863
2.4019019019 -497.225275314 -496.97038775 -496.922362503 -496.915835882 -496.899189122 -496.883790463 -496.873426518
2.41041041041 -497.230752766 -496.975205545 -496.927276119 -496.921025258 -496.905396019 -496.888844958 -496.878451781
2.41891891892 -497.236035201 -496.979822286 -496.931907779 -496.926058085 -496.911561385 -496.893660587 -496.883204691
2.42742742743 -497.241135192 -496.984251165 -496.936302946 -496.930939264 -496.917655813 -496.89825679 -496.887714647
2.43593593594 -497.246065313 -496.988505376 -496.940507084 -496.935673698 -496.923649895 -496.902653005 -496.892011052
2.44444444444 -497.250838136 -496.992598111 -496.944565658 -496.940266286 -496.929514223 -496.906868674 -496.896123305
2.45295295295 -497.255466235 -496.996542563 -496.948524132 -496.944721932 -496.935219387 -496.910923234 -496.900080809
2.46146146146 -497.259962182 -497.000351925 -496.95242797 -496.949045535 -496.94073598 -496.914836126 -496.903912963
2.46996996997 -497.264338552 -497.00403939 -496.956322636 -496.953241997 -496.946034593 -496.918626789 -496.907649169
2.47847847848 -497.268607917 -497.00761815 -496.960253595 -496.957316219 -496.951085819 -496.922314662 -496.911318828
2.48698698699 -497.272782851 -497.0111014 -496.96426631 -496.961273104 -496.955860248 -496.925919185 -496.91495134
2.4954954955 -497.276875926 -497.01450233 -496.968406246 -496.965117551 -496.960328473 -496.929459797 -496.918576106
2.504004004 -497.280890521 -497.017819233 -496.972713006 -496.968848268 -496.964455724 -496.932936661 -496.922202778
2.51251251251 -497.284775516 -497.020967472 -496.97716333 -496.972429928 -496.968203049 -496.93624089 -496.925722148
2.52102102102 -497.288527926 -497.023949292 -496.981718386 -496.975864038 -496.971604934 -496.939373045 -496.929125443
2.52952952953 -497.292156208 -497.026786184 -496.986342993 -496.979160164 -496.974706115 -496.942358356 -496.932428238
2.53803803804 -497.295668823 -497.029499642 -496.99100197 -496.982327871 -496.977551326 -496.945222051 -496.935646107
2.54654654655 -497.299074229 -497.032111158 -496.995660135 -496.985376725 -496.980185302 -496.947989359 -496.938794627
2.55505505506 -497.302380885 -497.034642224 -497.000282308 -496.988316291 -496.982652778 -496.95068551 -496.941889373
2.56356356356 -497.305597252 -497.037114333 -497.004833306 -496.991156134 -496.984998489 -496.953335732 -496.94494592
2.57207207207 -497.308731787 -497.039548977 -497.00927795 -496.99390582 -496.98726717 -496.955965254 -496.947979844
2.58058058058 -497.311792949 -497.041967648 -497.013581058 -496.996574915 -496.989503556 -496.958599305 -496.95100672
2.58908908909 -497.314789199 -497.04439184 -497.017707448 -496.999172983 -496.991752382 -496.961263114 -496.954042124
2.5975975976 -497.317728995 -497.046843045 -497.021621939 -497.001709591 -496.994058382 -496.96398191 -496.95710163
2.60610610611 -497.320605756 -497.049311514 -497.025325993 -497.004154102 -496.996399571 -496.966773048 -496.960215262
2.61461461461 -497.323384246 -497.051725001 -497.028901963 -497.006409221 -496.998621373 -496.969623053 -496.963422528
2.62312312312 -497.326065268 -497.05408311 -497.032355568 -497.008483965 -497.000723553 -496.972521394 -496.966710175
2.63163163163 -497.328651884 -497.056390049 -497.035687327 -497.010393651 -497.002715741 -496.975458288 -496.970062294
2.64014014014 -497.331147154 -497.058650028 -497.038897759 -497.012153598 -497.004607566 -496.978423955 -496.973462976
2.64864864865 -497.333554136 -497.060867257 -497.041987385 -497.013779122 -497.006408657 -496.981408616 -496.976896313
2.65715715716 -497.335875893 -497.063045946 -497.044956725 -497.015285541 -497.008128641 -496.984402489 -496.980346396
2.66566566567 -497.338115482 -497.065190303 -497.047806297 -497.016688171 -497.00977715 -496.987395794 -496.983797317
2.67417417417 -497.340275966 -497.067304539 -497.050536623 -497.018002331 -497.01136381 -496.990378752 -496.987233167
2.68268268268 -497.342360404 -497.069392862 -497.053148222 -497.019243338 -497.012898251 -496.993341581 -496.990638037
2.69119119119 -497.344371856 -497.071459484 -497.055641613 -497.020426509 -497.014390103 -496.996274501 -496.993996018
2.6996996997 -497.346313382 -497.073508612 -497.058017316 -497.021567162 -497.015848993 -496.999167732 -496.997291202
2.70820820821 -497.348188042 -497.075544457 -497.060275852 -497.022680613 -497.01728455 -497.002011494 -497.000507681
2.71671671672 -497.349998897 -497.077571228 -497.06241774 -497.023782181 -497.018706404 -497.004796005 -497.003629544
2.72522522523 -497.351749007 -497.079593135 -497.0644435 -497.024887182 -497.020124184 -497.007511486 -497.006640885
2.73373373373 -497.353441432 -497.081614387 -497.066353651 -497.026010934 -497.021547517 -497.010148156 -497.009525794
2.74224224224 -497.355079231 -497.083639194 -497.068148713 -497.027168754 -497.022986034 -497.012696235 -497.012268363
2.75075075075 -497.356665466 -497.085671765 -497.069829207 -497.02837596 -497.024449362 -497.015145943 -497.014852683
2.75925925926 -497.358203196 -497.08771631 -497.071395652 -497.029647869 -497.025947131 -497.017487499 -497.017262845
2.76776776777 -497.359695482 -497.089777038 -497.072848568 -497.030999798 -497.02748897 -497.019711122 -497.01948294
2.77627627628 -497.361145383 -497.09185816 -497.074188474 -497.032447064 -497.029084507 -497.021807032 -497.021497061
2.78478478478 -497.362555959 -497.093963884 -497.075415891 -497.034004986 -497.030743372 -497.02376545 -497.023289298
2.79329329329 -497.363930272 -497.09609842 -497.076531338 -497.03568888 -497.032475193 -497.025576594 -497.024843743
2.8018018018 -497.365270458 -497.098266153 -497.077533039 -497.037512918 -497.034288787 -497.02723367 -497.026145887
2.81031031031 -497.366552458 -497.100472874 -497.078359869 -497.039450155 -497.036164757 -497.028814554 -497.027229633
2.81881881882 -497.367767757 -497.102711871 -497.079004945 -497.041469994 -497.038083551 -497.030346591 -497.028128279
2.82732732733 -497.368920765 -497.104972456 -497.079496021 -497.043554231 -497.040034788 -497.031815263 -497.028859158
2.83583583584 -497.370015891 -497.107243943 -497.079860849 -497.045684665 -497.042008083 -497.033206052 -497.029439599
2.84434434434 -497.371057545 -497.109515643 -497.080127186 -497.047843092 -497.043993054 -497.03450444 -497.029886932
2.85285285285 -497.372050136 -497.111776868 -497.080322783 -497.050011311 -497.045979318 -497.03569591 -497.030218489
2.86136136136 -497.372998075 -497.114016932 -497.080475396 -497.052171118 -497.047956493 -497.036765942 -497.0304516
2.86986986987 -497.373905772 -497.116225145 -497.080612779 -497.054304311 -497.049914196 -497.037700021 -497.030603594
2.87837837838 -497.374777635 -497.118390821 -497.080762686 -497.056392687 -497.051842044 -497.038483627 -497.030691804
2.88688688689 -497.375618074 -497.120503271 -497.080952869 -497.058418045 -497.053729653 -497.039102244 -497.030733558
2.8953953954 -497.376431501 -497.122551808 -497.081211085 -497.060362181 -497.055566642 -497.039541352 -497.030746189
2.9039039039 -497.377219498 -497.124529379 -497.081543952 -497.062214908 -497.057372358 -497.039803722 -497.030746975
2.91241241241 -497.37796567 -497.126455767 -497.081827798 -497.064021274 -497.059328824 -497.0400041 -497.030746212
2.92092092092 -497.378668546 -497.128337774 -497.082057808 -497.065791021 -497.06141621 -497.040169095 -497.030743227
2.92942942943 -497.379330487 -497.130177788 -497.082258408 -497.067523602 -497.063570718 -497.040302146 -497.030736499
2.93793793794 -497.379953852 -497.131978193 -497.082454023 -497.069218471 -497.065728553 -497.040406689 -497.030724503
2.94644644645 -497.380541 -497.133741375 -497.082669078 -497.070875079 -497.067825915 -497.040486161 -497.030705719
2.95495495495 -497.381094292 -497.13546972 -497.082927997 -497.072492881 -497.069799008 -497.040543999 -497.030678622
2.96346346346 -497.381616088 -497.137165613 -497.083255206 -497.074071329 -497.071584035 -497.040583641 -497.03064169
2.97197197197 -497.382108746 -497.13883144 -497.083675129 -497.075609876 -497.073117197 -497.040608523 -497.030593401
2.98048048048 -497.382574628 -497.140469587 -497.084212193 -497.077107976 -497.074334698 -497.040622083 -497.030532232
2.98898898899 -497.383016092 -497.142082439 -497.084890821 -497.07856508 -497.075172741 -497.040627758 -497.030456661
2.9974974975 -497.383435499 -497.143672382 -497.085735439 -497.079980643 -497.075567528 -497.040628985 -497.030365163
3.00600600601 -497.383835615 -497.145237701 -497.086773306 -497.081346716 -497.075589769 -497.040611794 -497.030227612
3.01451451451 -497.384217304 -497.14676884 -497.088010195 -497.082646205 -497.075586743 -497.040531661 -497.029974186
3.02302302302 -497.384577611 -497.148266875 -497.089416755 -497.083886378 -497.075577003 -497.040392017 -497.029624709
3.03153153153 -497.384913432 -497.149733586 -497.09096235 -497.08507592 -497.075556612 -497.040199357 -497.029204357
3.04004004004 -497.385221661 -497.151170753 -497.092616342 -497.086223516 -497.075521635 -497.039960176 -497.028738307
3.04854854855 -497.385499195 -497.152580154 -497.094348095 -497.087337851 -497.075468135 -497.039680969 -497.028251734
3.05705705706 -497.385742929 -497.153963569 -497.096126973 -497.088427611 -497.075392177 -497.039368232 -497.027769814
3.06556556557 -497.385949758 -497.155322779 -497.097922339 -497.08950148 -497.075289823 -497.039028461 -497.027317724
3.07407407407 -497.386116579 -497.156659562 -497.099703557 -497.090568144 -497.075157139 -497.038668151 -497.026920638
3.08258258258 -497.386240286 -497.157975698 -497.101439989 -497.091636289 -497.074990188 -497.038293796 -497.026603734
3.09109109109 -497.386317775 -497.159272967 -497.103101001 -497.092714598 -497.074785034 -497.037911894 -497.026392187
3.0995995996 -497.386345942 -497.160553147 -497.104655954 -497.093811759 -497.074537742 -497.037528938 -497.026311173
3.10810810811 -497.386345929 -497.161811951 -497.106133518 -497.094924269 -497.074220197 -497.037095441 -497.026337884
3.11661661662 -497.38634539 -497.163043771 -497.107593544 -497.096038916 -497.073810291 -497.036563505 -497.02641714
3.12512512513 -497.386343891 -497.164250214 -497.109035926 -497.097152911 -497.073321067 -497.035959592 -497.026538188
3.13363363363 -497.38634094 -497.165432899 -497.110460426 -497.098263491 -497.072765638 -497.035310312 -497.026690375
3.14214214214 -497.386336046 -497.166593444 -497.111866804 -497.099367892 -497.072157114 -497.034642273 -497.026863051
3.15065065065 -497.386328717 -497.16773347 -497.113254822 -497.10046335 -497.071508606 -497.033982082 -497.027045563
3.15915915916 -497.386318463 -497.168854595 -497.11462424 -497.101547104 -497.070833225 -497.033356348 -497.027227261
3.16766766767 -497.386304791 -497.16995844 -497.11597482 -497.102616389 -497.070144081 -497.032791678 -497.027397493
3.17617617618 -497.386287209 -497.171046623 -497.117306322 -497.103668443 -497.069454287 -497.032314682 -497.027545607
3.18468468468 -497.386265227 -497.172120763 -497.118618507 -497.104700502 -497.068776953 -497.031951967 -497.027660953
3.19319319319 -497.386238352 -497.173182482 -497.119911137 -497.105709802 -497.068125189 -497.03173014 -497.027732879
3.2017017017 -497.386205616 -497.174233184 -497.121183918 -497.106693714 -497.067509964 -497.031675755 -497.027750468
3.21021021021 -497.386151166 -497.175267204 -497.12243501 -497.107654659 -497.066872214 -497.031803316 -497.027697784
3.21871871872 -497.386068451 -497.176281793 -497.123663947 -497.108594969 -497.06618536 -497.032100408 -497.027572931
3.22722722723 -497.385958766 -497.177277489 -497.124871196 -497.109515207 -497.065456473 -497.032550967 -497.027379818
3.23573573574 -497.385823403 -497.178254831 -497.126057225 -497.110415934 -497.064692623 -497.033138927 -497.027122359
3.24424424424 -497.385663657 -497.17921436 -497.127222504 -497.111297713 -497.063900879 -497.033848224 -497.026804463
3.25275275275 -497.385480822 -497.180156615 -497.128367499 -497.112161105 -497.063088311 -497.034662793 -497.026430043
3.26126126126 -497.38527619 -497.181082135 -497.129492679 -497.113006671 -497.062261988 -497.035566569 -497.02600301
3.26976976977 -497.385051056 -497.181991461 -497.130598512 -497.113834974 -497.06142898 -497.036543487 -497.025527275
3.27827827828 -497.384806713 -497.182885131 -497.131685466 -497.114646576 -497.060596358 -497.037577483 -497.025006749
3.28678678679 -497.384544455 -497.183763686 -497.13275401 -497.115442037 -497.059771189 -497.038652491 -497.024445345
3.2952952953 -497.384265576 -497.184627665 -497.133804612 -497.11622192 -497.058960545 -497.039752447 -497.023846974
3.3038038038 -497.383971369 -497.185477607 -497.134837739 -497.116986787 -497.058171494 -497.040861286 -497.023215546
3.31231231231 -497.383663128 -497.186314053 -497.13585386 -497.117737199 -497.057411107 -497.041962943 -497.022554974
3.32082082082 -497.383342147 -497.187137541 -497.136853443 -497.118473719 -497.056686453 -497.043041353 -497.021869168
3.32932932933 -497.38300972 -497.187948611 -497.137836956 -497.119196907 -497.056004602 -497.044080452 -497.021162041
3.33783783784 -497.38266714 -497.188747803 -497.138804867 -497.119907326 -497.055372623 -497.045064174 -497.020437504
3.34634634635 -497.3823157 -497.189535657 -497.139757644 -497.120605537 -497.054797586 -497.045976455 -497.019699467
3.35485485485 -497.381956695 -497.190312712 -497.140695756 -497.121292102 -497.05428656 -497.04680123 -497.018951843
3.36336336336 -497.381591419 -497.191079507 -497.141619671 -497.121967584 -497.053846616 -497.047522434 -497.018198543
3.37187187187 -497.381221164 -497.191836583 -497.142529857 -497.122632543 -497.053484823 -497.048124002 -497.017443478
3.38038038038 -497.380847225 -497.192584479 -497.143426781 -497.123287541 -497.053208251 -497.04858987 -497.01669056
3.38888888889 -497.380470895 -497.193323734 -497.144310913 -497.123933141 -497.053023969 -497.048903972 -497.015943701
3.3973973974 -497.380093469 -497.194054888 -497.145182719 -497.124569904 -497.052939046 -497.049050244 -497.01520681
3.40590590591 -497.379712935 -497.194776788 -497.146041033 -497.125196538 -497.053023221 -497.048988887 -497.014469876
3.41441441441 -497.379320625 -497.195485056 -497.146881652 -497.125808266 -497.053441991 -497.048659654 -497.013697171
3.42292292292 -497.378916794 -497.196180087 -497.147705071 -497.126405581 -497.054159289 -497.048095365 -497.012893062
3.43143143143 -497.37850233 -497.196862605 -497.148512107 -497.126989341 -497.055126004 -497.047334298 -497.01206467
3.43993993994 -497.378078123 -497.197533338 -497.149303579 -497.127560404 -497.056293023 -497.046414731 -497.011219117
3.44844844845 -497.377645063 -497.198193009 -497.150080304 -497.128119629 -497.057611235 -497.045374942 -497.010363523
3.45695695696 -497.377204039 -497.198842345 -497.150843101 -497.128667872 -497.059031528 -497.044253208 -497.00950501
3.46546546547 -497.37675594 -497.199482072 -497.151592788 -497.129205994 -497.060504789 -497.043087807 -497.0086507
3.47397397397 -497.376301657 -497.200112915 -497.152330183 -497.12973485 -497.061981907 -497.041917016 -497.007807713
3.48248248248 -497.375842078 -497.2007356 -497.153056103 -497.1302553 -497.06341377 -497.040779114 -497.006983171
3.49099099099 -497.375378092 -497.201350852 -497.153771367 -497.130768202 -497.064751265 -497.039712378 -497.006184195
3.4994994995 -497.374910591 -497.201959397 -497.154476793 -497.131274413 -497.065945282 -497.038755085 -497.005417906
3.50800800801 -497.374437833 -497.202559858 -497.155170621 -497.13177221 -497.067039706 -497.037869203 -497.004658455
3.51651651652 -497.373957233 -497.203150161 -497.155850332 -497.132259059 -497.068132506 -497.036975085 -497.003874872
3.52502502503 -497.373469383 -497.203730764 -497.156516573 -497.132735559 -497.069223416 -497.036075317 -497.003079319
3.53353353353 -497.372974886 -497.204302131 -497.157169998 -497.13320232 -497.070311836 -497.035172766 -497.002284089
3.54204204204 -497.372474343 -497.204864728 -497.157811261 -497.133659952 -497.071397165 -497.034270296 -497.001501478
3.55055055055 -497.371968357 -497.205419019 -497.158441018 -497.134109064 -497.072478802 -497.033370774 -497.000743779
3.55905905906 -497.371457531 -497.20596547 -497.159059923 -497.134550267 -497.073556148 -497.032477065 -497.000023286
3.56756756757 -497.370942466 -497.206504546 -497.15966863 -497.134984171 -497.074628601 -497.031592034 -496.999352294
3.57607607608 -497.370423767 -497.207036711 -497.160267796 -497.135411385 -497.07569556 -497.030718547 -496.998743097
3.58458458458 -497.369902034 -497.207562431 -497.160858074 -497.135832518 -497.076756426 -497.02985947 -496.998207988
3.59309309309 -497.36937787 -497.208082171 -497.161440119 -497.136248181 -497.077810597 -497.029017667 -496.997759263
